GEO_ID,NAME,pop,popblack,pophispanic,poor,poorblack,poorhispanic
06083002924,"Census Tract 29.24, Santa Barbara County, California",5258,294,1288,4039,294,836
06083002926,"Census Tract 29.26, Santa Barbara County, California",5553,385,1417,4015,248,932
06083002932,"Census Tract 29.32, Santa Barbara County, California",2431,21,1033,169,0,132
06083002933,"Census Tract 29.33, Santa Barbara County, California",2851,90,526,369,0,118
06083002934,"Census Tract 29.34, Santa Barbara County, California",3607,151,911,432,0,123
06083002935,"Census Tract 29.35, Santa Barbara County, California",3296,64,1125,215,1,40
06083002936,"Census Tract 29.36, Santa Barbara County, California",3475,80,631,2071,0,402
06083002937,"Census Tract 29.37, Santa Barbara County, California",3163,121,472,213,20,6
06083003001,"Census Tract 30.01, Santa Barbara County, California",5744,52,3567,1286,1,909
06083003004,"Census Tract 30.04, Santa Barbara County, California",4890,20,1638,227,0,36
06083003005,"Census Tract 30.05, Santa Barbara County, California",4690,13,1773,547,13,170
06083003007,"Census Tract 30.07, Santa Barbara County, California",3431,0,474,145,0,36
06083003102,"Census Tract 31.02, Santa Barbara County, California",3303,72,1410,107,0,67
06083980000,"Census Tract 9800, Santa Barbara County, California",0,0,0,0,0,0
06083980100,"Census Tract 9801, Santa Barbara County, California",11,3,4,9,3,4
06083980200,"Census Tract 9802, Santa Barbara County, California",3205,345,536,87,22,14
06083980300,"Census Tract 9803, Santa Barbara County, California",26,0,26,12,0,12
06083980400,"Census Tract 9804, Santa Barbara County, California",220,30,65,0,0,0
06083980500,"Census Tract 9805, Santa Barbara County, California",0,0,0,0,0,0
06083990000,"Census Tract 9900, Santa Barbara County, California",0,0,0,0,0,0
06085500100,"Census Tract 5001, Santa Clara County, California",7026,419,3189,570,0,302
06085500200,"Census Tract 5002, Santa Clara County, California",5300,185,1656,434,0,149
06085500300,"Census Tract 5003, Santa Clara County, California",3771,163,963,429,22,157
06085500400,"Census Tract 5004, Santa Clara County, California",2712,153,964,164,6,42
06085500500,"Census Tract 5005, Santa Clara County, California",5457,133,950,628,119,36
06085500600,"Census Tract 5006, Santa Clara County, California",5713,313,1084,762,65,23
06085500800,"Census Tract 5008, Santa Clara County, California",4455,388,1311,686,42,407
06085500901,"Census Tract 5009.01, Santa Clara County, California",4318,290,705,1222,42,234
06085500902,"Census Tract 5009.02, Santa Clara County, California",1707,64,680,822,28,268
06085501000,"Census Tract 5010, Santa Clara County, California",5145,581,1893,1358,226,129
06085501101,"Census Tract 5011.01, Santa Clara County, California",4314,134,1376,588,28,167
06085501102,"Census Tract 5011.02, Santa Clara County, California",4452,16,2858,324,8,192
06085501200,"Census Tract 5012, Santa Clara County, California",4013,104,2019,435,15,278
06085501300,"Census Tract 5013, Santa Clara County, California",3503,203,744,836,64,245
06085501401,"Census Tract 5014.01, Santa Clara County, California",2772,145,1816,367,13,125
06085501402,"Census Tract 5014.02, Santa Clara County, California",3161,22,2144,408,5,349
06085501501,"Census Tract 5015.01, Santa Clara County, California",4335,212,2302,438,28,197
06085501502,"Census Tract 5015.02, Santa Clara County, California",4578,39,2988,607,0,497
06085501601,"Census Tract 5016.01, Santa Clara County, California",4181,64,2155,938,44,235
06085501602,"Census Tract 5016.02, Santa Clara County, California",3706,111,2190,1122,26,559
06085501700,"Census Tract 5017, Santa Clara County, California",4753,41,3622,629,0,434
06085501800,"Census Tract 5018, Santa Clara County, California",4934,86,2292,240,0,164
06085501901,"Census Tract 5019.01, Santa Clara County, California",2196,55,422,145,41,0
06085501902,"Census Tract 5019.02, Santa Clara County, California",3236,133,1170,35,0,34
06085502001,"Census Tract 5020.01, Santa Clara County, California",5082,22,2166,329,9,5
06085502002,"Census Tract 5020.02, Santa Clara County, California",5959,163,4019,679,24,652
06085502101,"Census Tract 5021.01, Santa Clara County, California",5129,186,836,323,51,29
06085502103,"Census Tract 5021.03, Santa Clara County, California",4675,605,2132,962,118,701
06085502104,"Census Tract 5021.04, Santa Clara County, California",2254,33,912,164,0,105
06085502202,"Census Tract 5022.02, Santa Clara County, California",2657,144,463,134,0,75
06085502203,"Census Tract 5022.03, Santa Clara County, California",4204,181,851,498,16,173
06085502204,"Census Tract 5022.04, Santa Clara County, California",3438,257,1334,665,72,517
06085502301,"Census Tract 5023.01, Santa Clara County, California",3377,95,614,76,2,13
06085502302,"Census Tract 5023.02, Santa Clara County, California",3524,74,1625,112,8,52
06085502400,"Census Tract 5024, Santa Clara County, California",7033,46,1195,243,6,56
06085502500,"Census Tract 5025, Santa Clara County, California",6760,199,1601,275,1,162
06085502601,"Census Tract 5026.01, Santa Clara County, California",3267,10,998,38,0,20
06085502603,"Census Tract 5026.03, Santa Clara County, California",2827,15,528,246,9,93
06085502604,"Census Tract 5026.04, Santa Clara County, California",4109,162,644,354,0,109
06085502701,"Census Tract 5027.01, Santa Clara County, California",5659,294,1240,373,87,133
06085502703,"Census Tract 5027.03, Santa Clara County, California",3688,77,423,20,0,7
06085502704,"Census Tract 5027.04, Santa Clara County, California",3985,184,409,77,0,0
06085502800,"Census Tract 5028, Santa Clara County, California",4398,34,864,287,0,160
06085502901,"Census Tract 5029.01, Santa Clara County, California",6203,69,1117,499,18,29
06085502902,"Census Tract 5029.02, Santa Clara County, California",9016,51,1308,309,0,92
06085502903,"Census Tract 5029.03, Santa Clara County, California",5220,11,849,184,0,41
06085502906,"Census Tract 5029.06, Santa Clara County, California",4881,140,773,382,0,91
06085502907,"Census Tract 5029.07, Santa Clara County, California",3952,14,455,251,0,0
06085502908,"Census Tract 5029.08, Santa Clara County, California",6577,0,1727,322,0,18
06085502909,"Census Tract 5029.09, Santa Clara County, California",5143,100,1610,439,0,97
06085502910,"Census Tract 5029.10, Santa Clara County, California",3833,121,882,203,11,58
06085503001,"Census Tract 5030.01, Santa Clara County, California",4211,95,485,125,4,9
06085503002,"Census Tract 5030.02, Santa Clara County, California",3680,49,797,82,4,22
06085503003,"Census Tract 5030.03, Santa Clara County, California",5259,27,800,347,0,12
06085503105,"Census Tract 5031.05, Santa Clara County, California",2461,0,869,387,0,111
06085503110,"Census Tract 5031.10, Santa Clara County, California",4129,70,2731,681,0,376
06085503111,"Census Tract 5031.11, Santa Clara County, California",5972,0,3143,370,0,245
06085503112,"Census Tract 5031.12, Santa Clara County, California",3780,312,2096,582,15,318
06085503113,"Census Tract 5031.13, Santa Clara County, California",4814,152,3705,835,48,716
06085503116,"Census Tract 5031.16, Santa Clara County, California",6831,500,1882,645,0,138
06085503117,"Census Tract 5031.17, Santa Clara County, California",2946,49,1455,289,0,104
06085503118,"Census Tract 5031.18, Santa Clara County, California",4551,138,1644,314,0,97
06085503121,"Census Tract 5031.21, Santa Clara County, California",4736,154,3020,834,16,437
06085503122,"Census Tract 5031.22, Santa Clara County, California",3557,180,1176,508,10,105
06085503123,"Census Tract 5031.23, Santa Clara County, California",3834,175,1763,662,56,217
06085503124,"Census Tract 5031.24, Santa Clara County, California",5577,876,1350,743,24,172
06085503125,"Census Tract 5031.25, Santa Clara County, California",3435,61,653,155,0,24
06085503126,"Census Tract 5031.26, Santa Clara County, California",3421,25,1200,175,0,24
06085503127,"Census Tract 5031.27, Santa Clara County, California",4012,58,823,160,0,23
06085503207,"Census Tract 5032.07, Santa Clara County, California",3872,186,617,417,15,55
06085503208,"Census Tract 5032.08, Santa Clara County, California",3833,32,2289,193,8,131
06085503210,"Census Tract 5032.10, Santa Clara County, California",4535,49,2014,214,0,31
06085503211,"Census Tract 5032.11, Santa Clara County, California",4459,150,818,259,12,0
06085503212,"Census Tract 5032.12, Santa Clara County, California",4591,232,1096,387,0,177
06085503213,"Census Tract 5032.13, Santa Clara County, California",5344,19,1791,883,0,303
06085503217,"Census Tract 5032.17, Santa Clara County, California",4196,86,2905,237,0,192
06085503218,"Census Tract 5032.18, Santa Clara County, California",4967,44,3228,780,0,396
06085503219,"Census Tract 5032.19, Santa Clara County, California",2967,137,1783,369,0,337
06085503220,"Census Tract 5032.20, Santa Clara County, California",4473,185,2762,98,0,74
06085503221,"Census Tract 5032.21, Santa Clara County, California",2523,0,336,427,0,15
06085503222,"Census Tract 5032.22, Santa Clara County, California",6121,0,3744,644,0,318
06085503304,"Census Tract 5033.04, Santa Clara County, California",7187,312,2379,912,64,147
06085503305,"Census Tract 5033.05, Santa Clara County, California",5557,78,2144,707,0,256
06085503306,"Census Tract 5033.06, Santa Clara County, California",4075,37,2134,277,1,175
06085503312,"Census Tract 5033.12, Santa Clara County, California",3907,386,1353,124,0,40
06085503313,"Census Tract 5033.13, Santa Clara County, California",4371,74,752,172,0,0
06085503315,"Census Tract 5033.15, Santa Clara County, California",9243,49,3790,516,0,117
06085503321,"Census Tract 5033.21, Santa Clara County, California",4716,43,395,183,28,4
06085503322,"Census Tract 5033.22, Santa Clara County, California",4982,255,1886,451,0,309
06085503323,"Census Tract 5033.23, Santa Clara County, California",4051,103,1416,213,0,83
06085503324,"Census Tract 5033.24, Santa Clara County, California",3583,80,536,255,14,113
06085503325,"Census Tract 5033.25, Santa Clara County, California",4625,158,1001,311,0,8
06085503326,"Census Tract 5033.26, Santa Clara County, California",7725,10,730,175,0,0
06085503327,"Census Tract 5033.27, Santa Clara County, California",4814,162,1358,329,0,6
06085503329,"Census Tract 5033.29, Santa Clara County, California",3850,71,371,103,3,73
06085503330,"Census Tract 5033.30, Santa Clara County, California",7111,364,348,153,0,5
06085503331,"Census Tract 5033.31, Santa Clara County, California",3748,39,704,95,0,36
06085503332,"Census Tract 5033.32, Santa Clara County, California",6528,69,939,157,0,0
06085503333,"Census Tract 5033.33, Santa Clara County, California",4710,392,1064,174,0,37
06085503336,"Census Tract 5033.36, Santa Clara County, California",3439,97,1045,341,47,143
06085503337,"Census Tract 5033.37, Santa Clara County, California",4153,205,535,430,52,122
06085503338,"Census Tract 5033.38, Santa Clara County, California",4381,79,215,92,0,0
06085503339,"Census Tract 5033.39, Santa Clara County, California",4011,74,488,199,0,0
06085503401,"Census Tract 5034.01, Santa Clara County, California",4678,73,3509,442,5,348
06085503402,"Census Tract 5034.02, Santa Clara County, California",5070,78,3358,690,0,365
06085503504,"Census Tract 5035.04, Santa Clara County, California",6556,51,4827,822,4,550
06085503506,"Census Tract 5035.06, Santa Clara County, California",6935,62,4698,1130,62,779
06085503507,"Census Tract 5035.07, Santa Clara County, California",2544,0,1617,249,0,144
06085503508,"Census Tract 5035.08, Santa Clara County, California",5814,143,4058,634,29,271
06085503509,"Census Tract 5035.09, Santa Clara County, California",4763,62,3036,154,0,19
06085503510,"Census Tract 5035.10, Santa Clara County, California",5337,63,3598,350,63,214
06085503511,"Census Tract 5035.11, Santa Clara County, California",3522,42,1694,401,0,166
06085503601,"Census Tract 5036.01, Santa Clara County, California",3408,55,1798,360,37,189
06085503602,"Census Tract 5036.02, Santa Clara County, California",5444,130,3582,996,24,761
06085503703,"Census Tract 5037.03, Santa Clara County, California",4379,173,2981,431,65,252
06085503707,"Census Tract 5037.07, Santa Clara County, California",5455,236,2626,520,5,395
06085503708,"Census Tract 5037.08, Santa Clara County, California",3024,37,529,427,11,33
06085503709,"Census Tract 5037.09, Santa Clara County, California",6118,27,1805,2188,12,812
06085503710,"Census Tract 5037.10, Santa Clara County, California",3455,16,1994,472,16,174
06085503711,"Census Tract 5037.11, Santa Clara County, California",5294,81,4239,548,7,470
06085503712,"Census Tract 5037.12, Santa Clara County, California",4509,11,2362,983,11,669
06085503713,"Census Tract 5037.13, Santa Clara County, California",3352,58,1873,562,0,253
06085503802,"Census Tract 5038.02, Santa Clara County, California",7919,99,3906,190,0,44
06085503803,"Census Tract 5038.03, Santa Clara County, California",5174,88,1786,181,0,20
06085503804,"Census Tract 5038.04, Santa Clara County, California",5184,32,1266,293,0,80
06085503902,"Census Tract 5039.02, Santa Clara County, California",6066,29,4094,721,0,573
06085503903,"Census Tract 5039.03, Santa Clara County, California",3379,29,1467,211,6,74
06085504001,"Census Tract 5040.01, Santa Clara County, California",5300,46,3645,453,46,262
06085504002,"Census Tract 5040.02, Santa Clara County, California",7203,88,4286,484,8,262
06085504101,"Census Tract 5041.01, Santa Clara County, California",4814,55,3339,635,17,440
06085504102,"Census Tract 5041.02, Santa Clara County, California",5703,34,4159,672,0,382
06085504201,"Census Tract 5042.01, Santa Clara County, California",5514,227,1638,141,0,67
06085504202,"Census Tract 5042.02, Santa Clara County, California",4040,89,1038,195,15,21
06085504307,"Census Tract 5043.07, Santa Clara County, California",5821,82,1191,300,0,69
06085504308,"Census Tract 5043.08, Santa Clara County, California",4582,54,888,469,0,255
06085504311,"Census Tract 5043.11, Santa Clara County, California",7547,5,431,711,0,209
06085504314,"Census Tract 5043.14, Santa Clara County, California",4978,143,655,251,57,61
06085504315,"Census Tract 5043.15, Santa Clara County, California",7048,36,967,385,3,20
06085504316,"Census Tract 5043.16, Santa Clara County, California",5477,18,1042,250,0,62
06085504317,"Census Tract 5043.17, Santa Clara County, California",4100,11,542,78,0,0
06085504318,"Census Tract 5043.18, Santa Clara County, California",6819,124,2494,556,5,272
