GEO_ID,NAME,poptotal,popblack,pophispanic,poortotal,poorblack,poorhispanic
1400000US13223120207,"Census Tract 1202.07, Paulding County, Georgia",3309,136,234,116,0,0
1400000US13223120208,"Census Tract 1202.08, Paulding County, Georgia",4367,1315,176,508,0,63
1400000US13223120301,"Census Tract 1203.01, Paulding County, Georgia",6680,1679,514,891,149,0
1400000US13223120303,"Census Tract 1203.03, Paulding County, Georgia",1964,176,227,74,0,0
1400000US13223120304,"Census Tract 1203.04, Paulding County, Georgia",1525,278,52,232,189,0
1400000US13223120305,"Census Tract 1203.05, Paulding County, Georgia",3990,486,272,188,0,0
1400000US13223120306,"Census Tract 1203.06, Paulding County, Georgia",2842,1078,224,97,0,0
1400000US13223120307,"Census Tract 1203.07, Paulding County, Georgia",3570,813,350,634,140,306
1400000US13223120401,"Census Tract 1204.01, Paulding County, Georgia",5067,176,102,316,104,0
1400000US13223120402,"Census Tract 1204.02, Paulding County, Georgia",4615,489,0,61,0,0
1400000US13223120403,"Census Tract 1204.03, Paulding County, Georgia",5445,1791,757,1191,871,757
1400000US13223120503,"Census Tract 1205.03, Paulding County, Georgia",4738,841,219,224,95,0
1400000US13223120504,"Census Tract 1205.04, Paulding County, Georgia",2045,0,114,150,0,0
1400000US13223120505,"Census Tract 1205.05, Paulding County, Georgia",7581,976,389,431,0,0
1400000US13223120506,"Census Tract 1205.06, Paulding County, Georgia",4587,442,268,94,0,0
1400000US13223120507,"Census Tract 1205.07, Paulding County, Georgia",5221,3046,373,559,188,0
1400000US13223120601,"Census Tract 1206.01, Paulding County, Georgia",5463,2304,553,387,196,0
1400000US13223120603,"Census Tract 1206.03, Paulding County, Georgia",7835,2592,135,333,10,0
1400000US13223120604,"Census Tract 1206.04, Paulding County, Georgia",5459,1052,502,375,24,10
1400000US13223120605,"Census Tract 1206.05, Paulding County, Georgia",5937,687,51,148,8,0
1400000US13223120606,"Census Tract 1206.06, Paulding County, Georgia",3709,1055,223,305,182,95
1400000US13223120607,"Census Tract 1206.07, Paulding County, Georgia",5871,2330,439,477,157,0
1400000US13225040101,"Census Tract 401.01, Peach County, Georgia",1992,446,39,36,6,0
1400000US13225040103,"Census Tract 401.03, Peach County, Georgia",5161,1811,73,524,131,0
1400000US13225040104,"Census Tract 401.04, Peach County, Georgia",2759,551,0,690,142,0
1400000US13225040105,"Census Tract 401.05, Peach County, Georgia",2614,512,207,517,72,180
1400000US13225040200,"Census Tract 402, Peach County, Georgia",4248,1966,711,987,897,15
1400000US13225040301,"Census Tract 403.01, Peach County, Georgia",3284,1013,774,472,239,92
1400000US13225040302,"Census Tract 403.02, Peach County, Georgia",2048,1266,268,895,549,237
1400000US13225040400,"Census Tract 404, Peach County, Georgia",3630,3351,41,1251,1251,0
1400000US13227050101,"Census Tract 501.01, Pickens County, Georgia",2536,85,1,15,0,0
1400000US13227050102,"Census Tract 501.02, Pickens County, Georgia",2693,2,43,114,0,0
1400000US13227050201,"Census Tract 502.01, Pickens County, Georgia",4375,44,57,1020,0,0
1400000US13227050202,"Census Tract 502.02, Pickens County, Georgia",2237,39,179,193,25,0
1400000US13227050300,"Census Tract 503, Pickens County, Georgia",4509,0,60,753,0,2
1400000US13227050400,"Census Tract 504, Pickens County, Georgia",4003,1,15,320,1,0
1400000US13227050500,"Census Tract 505, Pickens County, Georgia",4499,23,406,653,10,102
1400000US13227050601,"Census Tract 506.01, Pickens County, Georgia",5081,273,237,267,0,9
1400000US13227050602,"Census Tract 506.02, Pickens County, Georgia",1805,0,0,371,0,0
1400000US13229960100,"Census Tract 9601, Pierce County, Georgia",3188,415,225,543,323,79
1400000US13229960200,"Census Tract 9602, Pierce County, Georgia",1573,103,112,185,48,51
1400000US13229960301,"Census Tract 9603.01, Pierce County, Georgia",3239,792,63,569,224,38
1400000US13229960302,"Census Tract 9603.02, Pierce County, Georgia",3362,95,0,556,30,0
1400000US13229960401,"Census Tract 9604.01, Pierce County, Georgia",5366,298,527,1220,106,297
1400000US13229960402,"Census Tract 9604.02, Pierce County, Georgia",2455,216,26,469,148,0
1400000US13231010101,"Census Tract 101.01, Pike County, Georgia",2960,137,25,369,54,0
1400000US13231010102,"Census Tract 101.02, Pike County, Georgia",3729,831,117,405,16,106
1400000US13231010200,"Census Tract 102, Pike County, Georgia",3781,116,130,304,32,23
1400000US13231010300,"Census Tract 103, Pike County, Georgia",4125,434,12,470,102,0
1400000US13231010400,"Census Tract 104, Pike County, Georgia",3579,52,14,133,4,14
1400000US13233010100,"Census Tract 101, Polk County, Georgia",6809,444,119,690,0,83
1400000US13233010201,"Census Tract 102.01, Polk County, Georgia",4447,556,984,610,138,244
1400000US13233010202,"Census Tract 102.02, Polk County, Georgia",2824,55,445,256,9,0
1400000US13233010300,"Census Tract 103, Polk County, Georgia",5438,242,1889,1496,39,1242
1400000US13233010400,"Census Tract 104, Polk County, Georgia",6880,519,1683,1949,271,982
1400000US13233010500,"Census Tract 105, Polk County, Georgia",5326,1512,339,1059,571,79
1400000US13233010600,"Census Tract 106, Polk County, Georgia",4522,447,0,411,148,0
1400000US13233010700,"Census Tract 107, Polk County, Georgia",5726,977,92,1192,367,0
1400000US13235950100,"Census Tract 9501, Pulaski County, Georgia",1559,285,94,290,83,52
1400000US13235950201,"Census Tract 9502.01, Pulaski County, Georgia",4032,2600,64,1181,1044,0
1400000US13235950202,"Census Tract 9502.02, Pulaski County, Georgia",2916,51,149,247,22,0
1400000US13235950300,"Census Tract 9503, Pulaski County, Georgia",1102,406,0,243,144,0
1400000US13237960101,"Census Tract 9601.01, Putnam County, Georgia",4073,280,63,1374,74,10
1400000US13237960103,"Census Tract 9601.03, Putnam County, Georgia",2317,312,376,349,28,0
1400000US13237960104,"Census Tract 9601.04, Putnam County, Georgia",2221,111,270,94,0,0
1400000US13237960201,"Census Tract 9602.01, Putnam County, Georgia",1338,464,232,206,23,28
1400000US13237960203,"Census Tract 9602.03, Putnam County, Georgia",4411,2106,383,1181,963,0
1400000US13237960204,"Census Tract 9602.04, Putnam County, Georgia",2241,1638,23,531,491,3
1400000US13237960301,"Census Tract 9603.01, Putnam County, Georgia",2660,363,0,168,23,0
1400000US13237960302,"Census Tract 9603.02, Putnam County, Georgia",2320,245,24,139,0,0
1400000US13239960300,"Census Tract 9603, Quitman County, Georgia",2290,1076,29,328,122,0
1400000US13241970101,"Census Tract 9701.01, Rabun County, Georgia",1861,89,127,361,78,0
1400000US13241970102,"Census Tract 9701.02, Rabun County, Georgia",1396,0,9,389,0,6
1400000US13241970103,"Census Tract 9701.03, Rabun County, Georgia",2084,98,153,523,0,8
1400000US13241970201,"Census Tract 9702.01, Rabun County, Georgia",3535,0,235,492,0,99
1400000US13241970202,"Census Tract 9702.02, Rabun County, Georgia",2550,0,352,767,0,338
1400000US13241970302,"Census Tract 9703.02, Rabun County, Georgia",1519,40,13,244,1,0
1400000US13241970303,"Census Tract 9703.03, Rabun County, Georgia",2498,15,425,461,15,60
1400000US13241970304,"Census Tract 9703.04, Rabun County, Georgia",1092,0,0,47,0,0
1400000US13243790100,"Census Tract 7901, Randolph County, Georgia",1500,805,44,503,377,2
1400000US13243790200,"Census Tract 7902, Randolph County, Georgia",5129,3461,108,1467,1266,0
1400000US13245000100,"Census Tract 1, Richmond County, Georgia",4168,1156,80,662,211,20
1400000US13245000200,"Census Tract 2, Richmond County, Georgia",2468,956,100,868,500,43
1400000US13245000300,"Census Tract 3, Richmond County, Georgia",1021,589,107,500,281,10
1400000US13245000600,"Census Tract 6, Richmond County, Georgia",2590,1743,70,917,754,33
1400000US13245000700,"Census Tract 7, Richmond County, Georgia",1132,1049,5,494,461,0
1400000US13245001000,"Census Tract 10, Richmond County, Georgia",2171,871,81,317,112,27
1400000US13245001100,"Census Tract 11, Richmond County, Georgia",1800,57,109,258,34,48
1400000US13245001200,"Census Tract 12, Richmond County, Georgia",5615,3502,201,1708,1313,0
1400000US13245001300,"Census Tract 13, Richmond County, Georgia",1766,1249,277,447,405,27
1400000US13245001400,"Census Tract 14, Richmond County, Georgia",1283,1232,5,425,401,5
1400000US13245001602,"Census Tract 16.02, Richmond County, Georgia",4165,652,72,239,69,13
1400000US13245001603,"Census Tract 16.03, Richmond County, Georgia",956,544,25,181,94,25
1400000US13245001604,"Census Tract 16.04, Richmond County, Georgia",2379,2172,65,428,311,0
1400000US13245010101,"Census Tract 101.01, Richmond County, Georgia",2811,347,165,342,98,0
1400000US13245010104,"Census Tract 101.04, Richmond County, Georgia",3176,746,134,560,248,107
1400000US13245010105,"Census Tract 101.05, Richmond County, Georgia",3780,603,433,510,40,194
1400000US13245010107,"Census Tract 101.07, Richmond County, Georgia",2510,912,129,181,122,0
1400000US13245010108,"Census Tract 101.08, Richmond County, Georgia",1206,723,211,31,0,19
1400000US13245010109,"Census Tract 101.09, Richmond County, Georgia",3233,898,26,156,51,12
1400000US13245010201,"Census Tract 102.01, Richmond County, Georgia",4328,288,156,116,15,35
1400000US13245010203,"Census Tract 102.03, Richmond County, Georgia",4214,2528,47,711,547,0
1400000US13245010205,"Census Tract 102.05, Richmond County, Georgia",2133,225,241,542,0,179
1400000US13245010206,"Census Tract 102.06, Richmond County, Georgia",2828,1478,174,667,342,0
1400000US13245010207,"Census Tract 102.07, Richmond County, Georgia",4750,3521,240,115,60,0
1400000US13245010208,"Census Tract 102.08, Richmond County, Georgia",5134,3740,266,470,309,23
1400000US13245010300,"Census Tract 103, Richmond County, Georgia",5366,4183,460,2637,1979,460
1400000US13245010400,"Census Tract 104, Richmond County, Georgia",3196,2803,45,2083,1902,45
1400000US13245010506,"Census Tract 105.06, Richmond County, Georgia",6384,3515,85,2421,2348,2
1400000US13245010507,"Census Tract 105.07, Richmond County, Georgia",4849,3854,0,997,931,0
1400000US13245010508,"Census Tract 105.08, Richmond County, Georgia",3331,2421,34,939,839,0
1400000US13245010509,"Census Tract 105.09, Richmond County, Georgia",5222,3491,128,1718,1523,53
1400000US13245010510,"Census Tract 105.10, Richmond County, Georgia",5420,3244,244,1778,1292,108
1400000US13245010511,"Census Tract 105.11, Richmond County, Georgia",2404,1686,14,991,804,7
1400000US13245010512,"Census Tract 105.12, Richmond County, Georgia",4940,3844,197,1423,833,24
1400000US13245010513,"Census Tract 105.13, Richmond County, Georgia",3121,2521,51,1077,948,36
1400000US13245010514,"Census Tract 105.14, Richmond County, Georgia",3526,3212,43,1186,1005,0
1400000US13245010515,"Census Tract 105.15, Richmond County, Georgia",3007,1743,238,1187,699,0
1400000US13245010601,"Census Tract 106.01, Richmond County, Georgia",2495,2266,112,694,616,0
1400000US13245010602,"Census Tract 106.02, Richmond County, Georgia",2847,2705,5,1765,1709,0
1400000US13245010706,"Census Tract 107.06, Richmond County, Georgia",4793,2753,73,684,273,57
1400000US13245010707,"Census Tract 107.07, Richmond County, Georgia",2973,2400,126,353,348,0
1400000US13245010708,"Census Tract 107.08, Richmond County, Georgia",5958,4782,547,1166,871,254
1400000US13245010709,"Census Tract 107.09, Richmond County, Georgia",5461,4801,360,557,541,0
1400000US13245010710,"Census Tract 107.10, Richmond County, Georgia",5003,3128,730,1232,1029,316
1400000US13245010711,"Census Tract 107.11, Richmond County, Georgia",3967,2736,275,399,199,0
1400000US13245010713,"Census Tract 107.13, Richmond County, Georgia",5389,4479,187,747,717,44
1400000US13245010714,"Census Tract 107.14, Richmond County, Georgia",3435,2986,125,679,628,1
1400000US13245010801,"Census Tract 108.01, Richmond County, Georgia",2838,753,722,342,102,138
1400000US13245010802,"Census Tract 108.02, Richmond County, Georgia",455,46,38,131,30,0
1400000US13245010903,"Census Tract 109.03, Richmond County, Georgia",4743,1389,175,922,438,27
1400000US13245010904,"Census Tract 109.04, Richmond County, Georgia",4271,1536,227,732,167,25
1400000US13245010905,"Census Tract 109.05, Richmond County, Georgia",4920,807,44,1827,181,0
1400000US13245010907,"Census Tract 109.07, Richmond County, Georgia",2248,1022,77,117,0,0
1400000US13245010908,"Census Tract 109.08, Richmond County, Georgia",4623,1215,312,627,479,312
1400000US13245011000,"Census Tract 110, Richmond County, Georgia",1544,650,56,676,379,8
1400000US13245011100,"Census Tract 111, Richmond County, Georgia",2020,1979,0,688,679,0
1400000US13247060101,"Census Tract 601.01, Rockdale County, Georgia",3927,1663,356,153,20,0
1400000US13247060103,"Census Tract 601.03, Rockdale County, Georgia",3302,606,430,120,92,0
1400000US13247060104,"Census Tract 601.04, Rockdale County, Georgia",2892,1505,200,60,60,0
1400000US13247060201,"Census Tract 602.01, Rockdale County, Georgia",4428,1204,2629,1131,51,884
1400000US13247060203,"Census Tract 602.03, Rockdale County, Georgia",4532,2732,481,859,514,276
1400000US13247060204,"Census Tract 602.04, Rockdale County, Georgia",4545,2699,198,524,438,0
1400000US13247060305,"Census Tract 603.05, Rockdale County, Georgia",5631,3951,274,710,488,9
1400000US13247060306,"Census Tract 603.06, Rockdale County, Georgia",3118,2568,45,224,109,21
1400000US13247060310,"Census Tract 603.10, Rockdale County, Georgia",2337,891,533,983,356,309
1400000US13247060311,"Census Tract 603.11, Rockdale County, Georgia",3634,2051,269,516,374,80
1400000US13247060312,"Census Tract 603.12, Rockdale County, Georgia",2948,1827,100,225,194,42
1400000US13247060313,"Census Tract 603.13, Rockdale County, Georgia",4254,3233,258,76,76,0
1400000US13247060314,"Census Tract 603.14, Rockdale County, Georgia",2434,2024,158,263,137,126
1400000US13247060315,"Census Tract 603.15, Rockdale County, Georgia",3587,2350,133,382,219,0
1400000US13247060316,"Census Tract 603.16, Rockdale County, Georgia",4887,3311,370,1237,798,191
1400000US13247060317,"Census Tract 603.17, Rockdale County, Georgia",2984,2099,300,531,383,68
1400000US13247060318,"Census Tract 603.18, Rockdale County, Georgia",3989,2131,805,959,205,576
1400000US13247060403,"Census Tract 604.03, Rockdale County, Georgia",3523,2169,35,289,194,0
1400000US13247060406,"Census Tract 604.06, Rockdale County, Georgia",5466,2644,223,366,206,32
1400000US13247060407,"Census Tract 604.07, Rockdale County, Georgia",2936,1232,78,228,112,0
1400000US13247060408,"Census Tract 604.08, Rockdale County, Georgia",2832,1464,339,27,27,0
1400000US13247060409,"Census Tract 604.09, Rockdale County, Georgia",3716,2232,84,485,172,16
1400000US13247060410,"Census Tract 604.10, Rockdale County, Georgia",5141,2068,794,341,199,0
1400000US13247060411,"Census Tract 604.11, Rockdale County, Georgia",2109,1227,36,178,0,0
1400000US13249960100,"Census Tract 9601, Schley County, Georgia",2902,1097,99,513,405,23
1400000US13249960200,"Census Tract 9602, Schley County, Georgia",2313,330,231,255,101,0
1400000US13251970200,"Census Tract 9702, Screven County, Georgia",1462,656,0,192,76,0
1400000US13251970300,"Census Tract 9703, Screven County, Georgia",3657,2158,78,583,306,0
1400000US13251970401,"Census Tract 9704.01, Screven County, Georgia",1065,264,62,386,144,0
1400000US13251970402,"Census Tract 9704.02, Screven County, Georgia",2393,882,53,422,182,24
1400000US13251970500,"Census Tract 9705, Screven County, Georgia",2978,1032,114,852,495,0
1400000US13251970600,"Census Tract 9706, Screven County, Georgia",1966,523,0,326,73,0
1400000US13253200100,"Census Tract 2001, Seminole County, Georgia",2447,148,52,453,115,12
1400000US13253200200,"Census Tract 2002, Seminole County, Georgia",3566,2064,49,1150,717,0
1400000US13253200300,"Census Tract 2003, Seminole County, Georgia",2093,659,0,535,344,0
1400000US13255160101,"Census Tract 1601.01, Spalding County, Georgia",3872,421,192,828,114,0
1400000US13255160102,"Census Tract 1601.02, Spalding County, Georgia",1137,368,49,428,225,0
1400000US13255160201,"Census Tract 1602.01, Spalding County, Georgia",3592,637,26,160,18,0
1400000US13255160202,"Census Tract 1602.02, Spalding County, Georgia",4522,774,69,114,79,1
1400000US13255160300,"Census Tract 1603, Spalding County, Georgia",3003,2117,50,681,540,49
1400000US13255160401,"Census Tract 1604.01, Spalding County, Georgia",1996,589,52,832,447,52
1400000US13255160402,"Census Tract 1604.02, Spalding County, Georgia",3299,1650,237,1547,627,229
1400000US13255160500,"Census Tract 1605, Spalding County, Georgia",6665,3195,559,944,587,117
1400000US13255160600,"Census Tract 1606, Spalding County, Georgia",4085,172,315,197,17,1
1400000US13255160701,"Census Tract 1607.01, Spalding County, Georgia",5139,2419,521,606,490,0
1400000US13255160702,"Census Tract 1607.02, Spalding County, Georgia",2742,747,0,271,39,0
1400000US13255160800,"Census Tract 1608, Spalding County, Georgia",3862,3354,254,1601,1437,137
1400000US13255160900,"Census Tract 1609, Spalding County, Georgia",2348,718,350,723,232,138
1400000US13255161000,"Census Tract 1610, Spalding County, Georgia",5883,1518,108,973,636,0
1400000US13255161100,"Census Tract 1611, Spalding County, Georgia",4040,618,163,319,35,4
